,song_name,artist,location_at_chart,year_of_billboard,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard,release_year
138,back in blood,pooh shiesty featuring lil durk,39.0,2021.0,7FGdjbZ32vMybPuP0IuE7d,0.759,0.5379999999999999,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4,72,1.0,
139,i hope,gabby barrett featuring charlie puth,40.0,2021.0,23T0OX7QOiIUFShSzbJ5Uo,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4,74,1.0,
140,dynamite,bts,41.0,2021.0,5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4,85,1.0,
141,wockesha,moneybagg yo,42.0,2021.0,0nqhKXDjsyBMvbeWmgijD0,0.5820000000000001,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.7709999999999999,82.103,180930,4,68,1.0,
143,beat box,spotemgottem featuring pooh shiesty or dababy,44.0,2021.0,2LbNkvmYabhVf9jBCVeLm7,0.816,0.46,8,-8.177,1,0.382,0.0667,0.0,0.128,0.392,159.985,212027,4,67,1.0,
144,laugh now cry later,drake featuring lil durk,45.0,2021.0,2SAqBLGA283SUiwJ3xOUVI,0.7609999999999999,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,4,80,1.0,
146,wants and needs,drake featuring lil baby,47.0,2021.0,65OVbaJR5O1RmwOQx0875b,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4,84,1.0,
147,way 2 sexy,drake featuring future & young thug,48.0,2021.0,0k1WUmIRnG3xU6fvvDVfRG,0.8029999999999999,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.3229999999999999,0.331,136.00799999999998,257605,4,79,1.0,
148,telepatia,kali uchis,49.0,2021.0,6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.5529999999999999,83.97,160191,4,83,1.0,
149,whoopty,cj,50.0,2021.0,5vGLcdRuSbUhD8ScwsGSdA,0.7190000000000001,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,4,74,1.0,
150,lemonade,internet money & gunna featuring don toliver & nav,51.0,2021.0,02kDW379Yfd5PzW5A6vuGt,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,4,75,1.0,
151,good days,sza,52.0,2021.0,4PMqSO5qyjpvzhlLI5GnID,0.461,0.6509999999999999,1,-8.81,0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,278480,4,83,1.0,
152,starting over,chris stapleton,53.0,2021.0,3K07bGe8iljQ3mOKArHLDo,0.638,0.5379999999999999,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4,73,1.0,
153,body,megan thee stallion,54.0,2021.0,21RzyxY3EFaxVy6K4RqaU9,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,163216,4,76,1.0,
154,willow,taylor swift,55.0,2021.0,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4,79,1.0,
155,bang!,ajr,56.0,2021.0,5FQPpxOXsvkMN6v18gtpwY,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858,4,73,1.0,
156,better together,luke combs,57.0,2021.0,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0,-11.501,1,0.0477,0.8270000000000001,0.0,0.111,0.67,138.002,219573,4,75,1.0,
157,you're mines still,yung bleu featuring drake,58.0,2021.0,6tiKwZppNjrls8RsPQwK6r,0.613,0.615,5,-4.859,0,0.107,0.308,0.0,0.107,0.342,86.78200000000002,226220,4,64,1.0,
158,every chance i get,dj khaled featuring lil baby & lil durk,59.0,2021.0,1EJIcDYXwSqipW5dFe4uJz,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,236524,4,78,1.0,
160,chasing after you,ryan hurd with maren morris,61.0,2021.0,3MkXV52jXtsG4pvKp4cGE8,0.601,0.675,4,-6.358,1,0.0399,0.698,0.0,0.125,0.446,131.933,207667,4,68,1.0,
161,the good ones,gabby barrett,62.0,2021.0,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.95700000000002,215141,4,73,1.0,
162,leave before you love me,marshmello x jonas brothers,63.0,2021.0,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,85,1.0,
163,glad you exist,dan + shay,64.0,2021.0,472vIK1ldetTxRxG3ovaiY,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4,69,1.0,
164,lonely,justin bieber & benny blanco,65.0,2021.0,0jwFtXa8Ch5B4CH0VJMj0o,0.631,0.226,11,-7.2570000000000014,0,0.0396,0.879,0.0,0.115,0.0765,79.968,149297,4,4,1.0,
165,beggin',maneskin,66.0,2021.0,3Wrjm47oTz2sjIgck11l5e,0.7140000000000001,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,86,1.0,
166,streets,doja cat,67.0,2021.0,60ynsPSSKe6O3sfwRnIBRf,0.7490000000000001,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4,84,1.0,
167,what's next,drake,68.0,2021.0,3mDFLytDotXo2p0rvfGbkA,0.777,0.58,0,-6.928,0,0.0525,0.0125,0.0,0.161,0.0636,129.918,178154,4,55,1.0,
168,famous friends,chris young + kane brown,69.0,2021.0,00KyYtT6NaXwbPecina5Pj,0.535,0.8590000000000001,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008,166507,4,67,1.0,
169,lil bit,nelly & florida georgia line,70.0,2021.0,0NmuYnjETG3u3qx0OmEJev,0.7070000000000001,0.6890000000000001,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4,70,1.0,
170,thot shit,megan thee stallion,71.0,2021.0,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.8909999999999999,130.02,184635,4,71,1.0,
171,late at night,roddy ricch,72.0,2021.0,6kksmL4t09IgxhajuVDDxR,0.621,0.405,1,-11.26,0,0.4370000000000001,0.382,0.0,0.152,0.141,98.427,174549,4,71,1.0,
172,kings & queens,ava max,73.0,2021.0,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1,-4.057,0,0.0405,0.0078599999999999,0.0,0.124,0.457,129.857,162399,4,82,1.0,
173,anyone,justin bieber,74.0,2021.0,31qCy5ZaophVA81wtlwLc4,0.6859999999999999,0.5379999999999999,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,75,1.0,
174,track star,mooski,75.0,2021.0,5hChuUMe5iHfjkXgzj1D4b,0.6409999999999999,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,199706,5,60,1.0,
175,time today,moneybagg yo,76.0,2021.0,0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,4,71,1.0,
176,cry baby,megan thee stallion featuring dababy,77.0,2021.0,0EfsDEYaSjGYd66Pr881nq,0.581,0.6559999999999999,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4,76,1.0,
178,no more parties,coi leray featuring lil durk,79.0,2021.0,0zLClc0emc6qUeV1p5nc99,0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.6809999999999999,93.058,374413,4,71,1.0,
179,what's your country song,thomas rhett,80.0,2021.0,4oR2cCQGs0Yt0Mgr2diV6V,0.359,0.706,5,-6.151,1,0.0309,0.000602,0.0,0.285,0.479,174.079,171333,4,70,1.0,
180,one too many,keith urban duet with p!nk,81.0,2021.0,5NUXE8W12lWcUXgJRCjeEw,0.6970000000000001,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4,69,1.0,
181,arcade,duncan laurence,82.0,2021.0,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3,80,1.0,
182,yonaguni,bad bunny,83.0,2021.0,2JPLbjOn0wPCngEot2STUS,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,206710,4,89,1.0,
183,good time,niko moon,84.0,2021.0,1kPpge9JDLpcj15qgrPbYX,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4,78,1.0,
184,if i didn't love you,jason aldean & carrie underwood,85.0,2021.0,1WQ40xJSvgDmD9K7ckJwux,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,72,1.0,
186,pov,ariana grande,87.0,2021.0,3UoULw70kMsiVXxW0L3A33,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4,77,1.0,
187,just the way,parmalee x blanco brown,88.0,2021.0,7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4,84,1.0,
188,take my breath,the weeknd,89.0,2021.0,0DgP5Oo2JQw81eEGd5N8Bu,0.747,0.7390000000000001,8,-6.007999999999999,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4,2,1.0,
189,we're good,dua lipa,90.0,2021.0,1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,76,1.0,
190,hell of a view,eric church,91.0,2021.0,4mXGooManGPH6xAWRAtRJU,0.6890000000000001,0.5920000000000001,5,-6.757999999999999,1,0.0235,0.101,0.00867,0.11,0.919,98.997,175027,4,68,1.0,
192,put your records on,ritt momney,93.0,2021.0,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,76,1.0,
193,happier than ever,billie eilish,94.0,2021.0,4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697000000000001,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3,88,1.0,
194,single saturday night,cole swindell,95.0,2021.0,1irAliF0T8sLIOPJp6n7rU,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.6940000000000001,81.949,187684,4,64,1.0,
195,things a man oughta know,lainey wilson,96.0,2021.0,5QS8PNEWbqTEZyQ6e9ZbJf,0.659,0.6829999999999999,3,-5.622999999999998,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4,73,1.0,
196,throat baby (go baby),brs kash,97.0,2021.0,15C4TnrrVdym7UykxQIOTZ,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.1669999999999999,0.397,131.988,211610,4,57,1.0,
197,tombstone,rod wave,98.0,2021.0,3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,8,-5.2120000000000015,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,4,71,1.0,
198,drinkin' beer. talkin' god. amen.,chase rice featuring florida georgia line,99.0,2021.0,1b8TpvCFqmJTd2xz9xE9s1,0.627,0.6779999999999999,2,-4.691,1,0.0294,0.185,0.0,0.374,0.7240000000000001,100.032,160839,4,61,1.0,
199,todo de ti,rauw alejandro,100.0,2021.0,4fSIb4hdOQ151TILNsSEaF,0.78,0.718,3,-3.605,0,0.0506,0.31,0.0001629999999999,0.0932,0.342,127.949,199604,4,82,1.0,
201,circles,post malone,2.0,2020.0,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280,4,87,1.0,
202,the box,roddy ricch,3.0,2020.0,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,82,1.0,
203,don't start now,dua lipa,4.0,2020.0,3PfIrDoz19wz7qK7tYeu62,0.7929999999999999,0.7929999999999999,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4,84,1.0,
204,rockstar,dababy featuring roddy ricch,5.0,2020.0,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000004,218147,4,85,1.0,
205,adore you,harry styles,6.0,2020.0,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.048,207133,4,86,1.0,
206,life is good,future featuring drake,7.0,2020.0,5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4,78,1.0,
207,memories,maroon 5,8.0,2020.0,5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4,83,1.0,
208,the bones,maren morris,9.0,2020.0,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.00399999999998,197293,4,75,1.0,
209,someone you loved,lewis capaldi,10.0,2020.0,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,182161,4,88,1.0,
210,say so,doja cat,11.0,2020.0,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4,80,1.0,
212,whats poppin,"jack harlow featuring dababy, tory lanez & lil wayne",13.0,2020.0,1jaTQ3nqY3oAAYyCTbIvnM,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,4,78,1.0,
213,dance monkey,tones and i,14.0,2020.0,2XU0oxnq2qxCpomAAuJY8K,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.000104,0.149,0.513,98.027,209438,4,79,1.0,
214,savage,megan thee stallion,15.0,2020.0,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4,70,1.0,
215,roxanne,arizona zervas,16.0,2020.0,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,79,1.0,
216,intentions,justin bieber featuring quavo,17.0,2020.0,4umIPjkehX1r7uhmGvXiSV,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,212867,4,77,1.0,
217,everything i wanted,billie eilish,18.0,2020.0,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,86,1.0,
218,roses,saint jhn,19.0,2020.0,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4,74,1.0,
219,watermelon sugar,harry styles,20.0,2020.0,6UelLqGlWMcVH1E5c4H7lY,0.5479999999999999,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,90,1.0,
220,before you go,lewis capaldi,21.0,2020.0,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,84,1.0,
221,falling,trevor daniel,22.0,2020.0,1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,4,-6.502000000000002,1,0.0299,0.8390000000000001,1.46e-06,0.089,0.0592,110.011,240133,4,85,1.0,
222,"10,000 hours",dan + shay & justin bieber,23.0,2020.0,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693,4,78,1.0,
223,wap,cardi b featuring megan thee stallion,24.0,2020.0,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.508999999999999,1,0.375,0.0194,0.0,0.0824,0.357,133.07299999999998,187541,4,81,1.0,
224,ballin',mustard & roddy ricch,25.0,2020.0,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,4,80,1.0,
225,hot girl bummer,blackbear,26.0,2020.0,6jRq8gaZhMUyy5RclRPcAf,0.782,0.5589999999999999,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.99200000000002,188344,1,80,1.0,
226,blueberry faygo,lil mosey,27.0,2020.0,22LAwLoDA5b4AaGSkg6bKW,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4,76,1.0,
227,heartless,the weeknd,28.0,2020.0,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4,86,1.0,
228,bop,dababy,29.0,2020.0,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,11,-3.909,1,0.3670000000000001,0.189,0.0,0.129,0.836,126.77,159715,4,76,1.0,
229,lose you to love me,selena gomez,30.0,2020.0,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4,82,1.0,
230,good as hell,lizzo,31.0,2020.0,6KgBpzTuTRPebChN0VTyzV,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4,75,1.0,
231,toosie slide,drake,32.0,2020.0,127QTOFJsJQp5LbJbu3A1y,0.8340000000000001,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,247059,4,74,1.0,
232,break my heart,dua lipa,33.0,2020.0,13VvjrXWYzG9lWViL8Y9vM,0.701,0.562,1,-8.915,1,0.0381,0.0166,1.2e-05,0.352,0.354,84.994,169412,4,72,1.0,
233,chasin' you,morgan wallen,34.0,2020.0,5MwynWK9s4hlyKHqhkNn4A,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,205453,4,82,1.0,
234,savage love (laxed - siren beat),jawsh 685 x jason derulo,35.0,2020.0,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.7609999999999999,150.076,171375,4,77,1.0,
235,no guidance,chris brown featuring drake,36.0,2020.0,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,4,81,1.0,
236,my oh my,camila cabello featuring dababy,37.0,2020.0,3yOlyBJuViE2YSGn3nVE1K,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,76,1.0,
239,high fashion,roddy ricch featuring mustard,40.0,2020.0,07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,4,73,1.0,
241,woah,lil baby,42.0,2020.0,598yNsG1JFrGd4n2kMoz7F,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4,68,1.0,
242,death bed,powfu featuring beabadoobee,43.0,2020.0,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4,84,1.0,
243,senorita,shawn mendes & camila cabello,44.0,2020.0,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,190800,4,82,1.0,
244,highest in the room,travis scott,45.0,2020.0,3eekarcy7kvN4yt5ZFzltW,0.598,0.4270000000000001,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,83,1.0,
245,bad guy,billie eilish,46.0,2020.0,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,84,1.0,
247,rain on me,lady gaga & ariana grande,48.0,2020.0,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.3229999999999999,0.6459999999999999,123.056,182200,4,77,1.0,
249,ritmo (bad boys for life),black eyed peas x j balvin,50.0,2020.0,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,74,1.0,
250,heart on ice,rod wave,51.0,2020.0,591ks2A0o7ratTpiRdI7M6,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,3,73,1.0,
251,nobody but you,blake shelton duet with gwen stefani,52.0,2020.0,6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.87200000000001,213214,4,73,1.0,
252,trampoline,shaed,53.0,2020.0,0lsRatBUs9HNIZAmoGABzk,0.6890000000000001,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4,64,1.0,
253,come & go,juice wrld x marshmello,54.0,2020.0,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,80,1.0,
254,truth hurts,lizzo,55.0,2020.0,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.123,0.412,158.08700000000005,173325,4,76,1.0,
255,if the world was ending,jp saxe featuring julia michaels,56.0,2020.0,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,79,1.0,
256,we paid,lil baby & 42 dugg,57.0,2020.0,6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4,74,1.0,
257,yummy,justin bieber,58.0,2020.0,3xFxbGO375TOFLx3fMH5xo,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.4970000000000001,145.843,208520,4,3,1.0,
258,one man band,old dominion,59.0,2020.0,7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,75,1.0,
259,got what i got,jason aldean,60.0,2020.0,4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,0.621,1.7199999999999998e-05,0.513,0.303,159.847,178147,3,70,1.0,
260,sunday best,surfaces,61.0,2020.0,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571,4,76,1.0,
261,godzilla,eminem featuring juice wrld,62.0,2020.0,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,210800,4,84,1.0,
262,bandit,juice wrld & youngboy never broke again,63.0,2020.0,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,4,75,1.0,
263,party girl,staysolidrocky,64.0,2020.0,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.7490000000000001,0.0,0.0996,0.629,130.02200000000002,147800,4,72,1.0,
264,die from a broken heart,maddie & tae,65.0,2020.0,3DA4SE262k6rdEtlHteNyq,0.596,0.522,9,-6.632999999999999,1,0.0358,0.373,0.0,0.291,0.443,76.042,188320,4,70,1.0,
265,popstar,dj khaled featuring drake,66.0,2020.0,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,200221,4,74,1.0,
267,one of them girls,lee brice,68.0,2020.0,6uyiyatWPCqC59Mm4rO8xL,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.8079999999999999,95.981,188893,4,73,1.0,
268,hard to forget,sam hunt,69.0,2020.0,10xuH52YSXHWFwCaF1fsDd,0.6890000000000001,0.6890000000000001,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4,64,1.0,
269,one margarita,luke bryan,70.0,2020.0,1Y3TlYJNhIa7k4YAvFkJAB,0.6409999999999999,0.8420000000000001,9,-4.872,1,0.0464,0.0969,0.0,0.1689999999999999,0.738,89.99700000000001,193427,4,65,1.0,
270,panini,lil nas x,71.0,2020.0,1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,114893,4,72,1.0,
271,hot,young thug featuring gunna,72.0,2020.0,4vVjPTApwXZwB2H3mBq3ml,0.825,0.649,11,-4.297,1,0.1689999999999999,0.117,0.0,0.232,0.143,127.978,142657,4,81,1.0,
272,i hope you're happy now,carly pearce & lee brice,73.0,2020.0,2HWfXtWFeZpejgYSB3WZnV,0.5920000000000001,0.759,10,-5.787000000000001,1,0.035,0.141,6.1e-06,0.138,0.338,118.02,199813,4,41,1.0,
273,emotionally scarred,lil baby,74.0,2020.0,7ge7BHazYbVKi8qyZUX1Bm,0.585,0.6409999999999999,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.28399999999998,197530,4,74,1.0,
274,suicidal,ynw melly & juice wrld,75.0,2020.0,1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,4,75,1.0,
275,the bigger picture,lil baby,76.0,2020.0,44gRhRi2OhEf7moAUj6MD1,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,252729,3,69,1.0,
276,only human,jonas brothers,77.0,2020.0,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.882999999999999,1,0.0722,0.108,0.0,0.0645,0.8740000000000001,94.01,183000,4,73,1.0,
277,the woo,pop smoke featuring 50 cent & roddy ricch,78.0,2020.0,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,4,75,1.0,
278,sum 2 prove,lil baby,79.0,2020.0,5f4Hy5mw5SRaUgXX9c6P5S,0.8270000000000001,0.552,4,-7.5710000000000015,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4,72,1.0,
279,stuck with u,ariana grande & justin bieber,80.0,2020.0,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,83,1.0,
280,mood swings,pop smoke featuring lil tjay,81.0,2020.0,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4,79,1.0,
281,you should be sad,halsey,82.0,2020.0,7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4,73,1.0,
282,dior,pop smoke,83.0,2020.0,79s5XnCN4TJKTVMSmOx8Ep,0.5479999999999999,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,83,1.0,
